origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"4","23",0.0000486,7863.5981970,0.0001880,7863.5984336
"4","24",0.0000486,2698.9315327,0.0000705,2698.9316518
"4","25",0.0000486,1658.6462335,0.0000574,1658.6463395
"4","26",0.0000486,4439.9892807,0.0000765,4439.9894058
"4","27",0.0000486,6734.2066466,0.0000478,6734.2067430
"4","28",0.0000486,4613.1344281,0.0000467,4613.1345234
"4","29",0.0000486,9135.6557592,0.0000981,9135.6559058
"4","30",0.0000486,6329.9563354,0.0005218,6329.9569057
"4","31",0.0000486,2728.0753114,0.0001106,2728.0754706
"4","32",0.0000486,4555.1730825,0.0002095,4555.1733406
"4","33",0.0000486,1659.2279622,0.0001925,1659.2282033
"4","34",0.0000486,440.1718270,0.0000471,440.1719226
"4","35",0.0000486,1283.3409477,0.0000227,1283.3410189
"4","36",0.0000486,3773.5388667,0.0000536,3773.5389689
"4","37",0.0000486,4557.5348429,0.0001519,4557.5350434
"4","38",0.0000486,1695.0613766,0.0000123,1695.0614375
"4","39",0.0000486,3434.3476993,0.0000786,3434.3478264
"4","40",0.0000486,3554.4607191,0.0002618,3554.4610295
"4","41",0.0000486,5063.2761951,0.0004182,5063.2766619
"4","42",0.0000486,4766.8596509,0.0002183,4766.8599178
"4","43",0.0000486,4766.8596509,0.0002183,4766.8599178
"4","44",0.0000486,3013.5666908,0.0000588,3013.5667982
"5","0",0.0002420,2922.6769318,0.0000729,2922.6772466
"5","1",0.0002420,4318.9719259,0.0002162,4318.9723841
"5","2",0.0002420,6159.2489509,0.0000314,6159.2492243
"5","3",0.0002420,4151.6958802,0.0000095,4151.6961316
"5","4",0.0002420,3367.7319538,0.0000486,3367.7322443
"5","5",0.0002420,3367.7319538,0.0000486,3367.7322443
"5","6",0.0002420,7258.7712130,0.0000291,7258.7714840
"5","7",0.0002420,5065.3971001,0.0003475,5065.3976895
"5","8",0.0002420,3030.4990612,0.0000678,3030.4993710
"5","9",0.0002420,2332.7771516,0.0000540,2332.7774476
"5","10",0.0002420,6725.0026117,0.0000438,6725.0028975
"5","11",0.0002420,4717.6969391,0.0000775,4717.6972585
"5","12",0.0002420,5155.1871086,0.0000636,5155.1874142
"5","13",0.0002420,4026.6037247,0.0001693,4026.6041360
"5","14",0.0002420,2602.5695259,0.0002007,2602.5699685
"5","15",0.0002420,5305.0536337,0.0004839,5305.0543596
"5","16",0.0002420,3584.1877470,0.0001334,3584.1881224
"5","17",0.0002420,1854.4754009,0.0010542,1854.4766971
"5","18",0.0002420,4883.7548243,0.0000444,4883.7551106
"5","19",0.0002420,2988.6644365,0.0002456,2988.6649241
"5","20",0.0002420,3742.8899732,0.0000056,3742.8902207
"5","21",0.0002420,3076.5183896,0.0001820,3076.5188135
"5","22",0.0002420,3078.7351185,0.0001357,3078.7354961
"5","23",0.0002420,5410.1904643,0.0001880,5410.1908942
"5","24",0.0002420,2992.3852518,0.0000705,2992.3855642
"5","25",0.0002420,3726.5931677,0.0000574,3726.5934671
"5","26",0.0002420,5841.9381251,0.0000765,5841.9384436
"5","27",0.0002420,4280.7989138,0.0000478,4280.7992036
"5","28",0.0002420,1878.9503949,0.0000467,1878.9506836
"5","29",0.0002420,6831.5943652,0.0000981,6831.5947052
"5","30",0.0002420,4312.6346560,0.0005218,4312.6354197
"5","31",0.0002420,2926.8005262,0.0001106,2926.8008787
"5","32",0.0002420,5957.1219269,0.0002095,5957.1223784
"5","33",0.0002420,1708.5039916,0.0001925,1708.5044261
"5","34",0.0002420,3106.4235542,0.0000471,3106.4238432
"5","35",0.0002420,2670.0895725,0.0000227,2670.0898371
"5","36",0.0002420,3697.6921085,0.0000536,3697.6924041
"5","37",0.0002420,5959.4836873,0.0001519,5959.4840812
"5","38",0.0002420,1672.6705772,0.0000123,1672.6708314
"5","39",0.0002420,4836.2965437,0.0000786,4836.2968642
"5","40",0.0002420,1944.0735466,0.0002618,1944.0740504
"5","41",0.0002420,1854.4754009,0.0004182,1854.4760611
"5","42",0.0002420,2749.5379715,0.0002183,2749.5384317
"5","43",0.0002420,2749.5379715,0.0002183,2749.5384317
"5","44",0.0002420,4415.5155353,0.0000588,4415.5158360
"6","0",0.0000291,8681.4253574,0.0000729,8681.4254593
"6","1",0.0000291,8070.5825073,0.0002162,8070.5827526
