origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"3255","3257",0.0001289,8731.2921816,0.0000886,8731.2923992
"3255","3263",0.0001289,3346.9373970,0.0002045,3346.9377304
"3255","3267",0.0001289,7391.7872087,0.0002364,7391.7875740
"3255","3271",0.0001289,12343.9730485,0.0005970,12343.9737745
"3255","3275",0.0001289,12649.4842227,0.0001660,12649.4845176
"3255","3280",0.0001289,5865.2685392,0.0001110,5865.2687792
"3255","3286",0.0001289,5415.7303520,0.0001139,5415.7305948
"3255","3288",0.0001289,4372.2141605,0.0002734,4372.2145629
"3255","3290",0.0001289,4958.6552022,0.0001554,4958.6554865
"3255","3291",0.0001289,6385.0687396,0.0002236,6385.0690921
"3255","3292",0.0001289,6590.2408210,0.0001504,6590.2411004
"3255","3294",0.0001289,6654.4451070,0.0000090,6654.4452450
"3255","3295",0.0001289,7156.6015520,0.0002328,7156.6019137
"3255","3298",0.0001289,7647.0236943,0.0001981,7647.0240213
"3255","3307",0.0001289,8642.0354250,0.0004292,8642.0359831
"3255","3308",0.0001289,2953.7938848,0.0001628,2953.7941766
"3255","3311",0.0001289,9961.8361405,0.0005727,9961.8368421
"3255","3312",0.0001289,9961.8361405,0.0005727,9961.8368421
"3255","3319",0.0001289,9606.2148590,0.0001199,9606.2151079
"3255","3321",0.0001289,8831.0688578,0.0003941,8831.0693808
"3255","3325",0.0001289,3856.5029290,0.0000020,3856.5030599
"3255","3327",0.0001289,9563.8959761,0.0000132,9563.8961182
"3255","3334",0.0001289,3355.6764137,0.0002447,3355.6767874
"3255","3343",0.0001289,8982.4179635,0.0001939,8982.4182863
"3255","3344",0.0001289,6365.4743128,0.0000733,6365.4745151
"3255","3345",0.0001289,7955.2861245,0.0000468,7955.2863002
"3255","3350",0.0001289,6836.1745214,0.0000295,6836.1746798
"3255","3355",0.0001289,5995.7763890,0.0002369,5995.7767548
"3255","3367",0.0001289,1379.4545315,0.0001572,1379.4548176
"3257","3225",0.0000886,9143.3978681,0.0002676,9143.3982244
"3257","3226",0.0000886,4637.4909891,0.0001399,4637.4912176
"3257","3238",0.0000886,3101.7288478,0.0001503,3101.7290867
"3257","3242",0.0000886,7372.8751278,0.0002378,7372.8754541
"3257","3248",0.0000886,4468.3222040,0.0008204,4468.3231130
"3257","3255",0.0000886,8731.2921816,0.0001289,8731.2923992
"3257","3257",0.0000886,8731.2921816,0.0001289,8731.2923992
"3257","3263",0.0000886,11135.5289165,0.0002045,11135.5292096
"3257","3267",0.0000886,3205.4727638,0.0002364,3205.4730887
"3257","3271",0.0000886,4132.7745287,0.0005970,4132.7752142
"3257","3275",0.0000886,6220.3470171,0.0001660,6220.3472716
"3257","3280",0.0000886,3432.1844547,0.0001110,3432.1846543
"3257","3286",0.0000886,3315.5618296,0.0001139,3315.5620321
"3257","3288",0.0000886,4359.0780211,0.0002734,4359.0783831
"3257","3290",0.0000886,4851.8348910,0.0001554,4851.8351350
"3257","3291",0.0000886,2346.2234420,0.0002236,2346.2237542
"3257","3292",0.0000886,2141.0513606,0.0001504,2141.0515996
"3257","3294",0.0000886,2569.1253965,0.0000090,2569.1254941
"3257","3295",0.0000886,4259.8196846,0.0002328,4259.8200060
"3257","3298",0.0000886,1084.2684874,0.0001981,1084.2687741
"3257","3307",0.0000886,1065.0302687,0.0004292,1065.0307865
"3257","3308",0.0000886,9404.0932483,0.0001628,9404.0934997
"3257","3311",0.0000886,1230.5439588,0.0005727,1230.5446201
"3257","3312",0.0000886,1230.5439588,0.0005727,1230.5446201
"3257","3319",0.0000886,5382.0499440,0.0001199,5382.0501525
"3257","3321",0.0000886,2401.9316521,0.0003941,2401.9321348
"3257","3325",0.0000886,5275.4026590,0.0000020,5275.4027496
"3257","3327",0.0000886,1088.6277628,0.0000132,1088.6278646
"3257","3334",0.0000886,8168.9335613,0.0002447,8168.9338946
"3257","3343",0.0000886,1599.2257779,0.0001939,1599.2260604
"3257","3344",0.0000886,2402.4900486,0.0000733,2402.4902105
"3257","3345",0.0000886,7032.9786785,0.0000468,7032.9788139
"3257","3350",0.0000886,3999.7389572,0.0000295,3999.7390753
"3257","3355",0.0000886,3451.2658457,0.0002369,3451.2661711
"3257","3367",0.0000886,10110.7467131,0.0001572,10110.7469589
"3263","3225",0.0002045,2824.7621400,0.0002676,2824.7626121
"3263","3226",0.0002045,13470.8649297,0.0001399,13470.8652740
"3263","3238",0.0002045,8117.6940532,0.0001503,8117.6944081
"3263","3242",0.0002045,3807.7808646,0.0002378,3807.7813069
"3263","3248",0.0002045,15603.8511206,0.0008204,15603.8521455
"3263","3255",0.0002045,3346.9373970,0.0001289,3346.9377304
"3263","3257",0.0002045,11135.5289165,0.0000886,11135.5292096
"3263","3263",0.0002045,11135.5289165,0.0000886,11135.5292096
"3263","3267",0.0002045,9796.0239436,0.0002364,9796.0243845
"3263","3271",0.0002045,13066.5613445,0.0005970,13066.5621460
"3263","3275",0.0002045,15053.7209576,0.0001660,15053.7213281
"3263","3280",0.0002045,8269.5052741,0.0001110,8269.5055897
"3263","3286",0.0002045,7819.9670869,0.0001139,7819.9674053
"3263","3288",0.0002045,6776.4508954,0.0002734,6776.4513733
"3263","3290",0.0002045,7362.8919370,0.0001554,7362.8922970
"3263","3291",0.0002045,8789.3054745,0.0002236,8789.3059026
"3263","3292",0.0002045,8994.4775559,0.0001504,8994.4779109
"3263","3294",0.0002045,9058.6818419,0.0000090,9058.6820555
"3263","3295",0.0002045,9560.8382869,0.0002328,9560.8387242
"3263","3298",0.0002045,10051.2604292,0.0001981,10051.2608318
"3263","3307",0.0002045,11046.2721599,0.0004292,11046.2727936
"3263","3308",0.0002045,1731.4356683,0.0001628,1731.4360356
"3263","3311",0.0002045,12366.0728753,0.0005727,12366.0736526
"3263","3312",0.0002045,12366.0728753,0.0005727,12366.0736526
"3263","3319",0.0002045,8045.0491495,0.0001199,8045.0494739
"3263","3321",0.0002045,11235.3055927,0.0003941,11235.3061913
