origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"8","21",0.0002266,8645.2732338,0.0000599,8645.2735204
"8","22",0.0002266,11882.0493777,0.0000741,11882.0496784
"8","23",0.0002266,2430.0522655,0.0000549,2430.0525470
"8","24",0.0002266,5341.0885411,0.0001160,5341.0888836
"8","25",0.0002266,5827.3091576,0.0001310,5827.3095152
"8","26",0.0002266,2958.5115443,0.0000954,2958.5118663
"8","27",0.0002266,13185.1979578,0.0002328,13185.1984172
"8","28",0.0002266,7106.8722456,0.0001045,7106.8725767
"8","29",0.0002266,9798.8094710,0.0000844,9798.8097820
"8","30",0.0002266,11280.3390499,0.0000201,11280.3392965
"8","31",0.0002266,2946.5118918,0.0001737,2946.5122921
"8","32",0.0002266,6824.8380879,0.0000787,6824.8383931
"9","0",0.0003460,16287.2344573,0.0001014,16287.2349046
"9","1",0.0003460,7173.2920390,0.0000730,7173.2924580
"9","2",0.0003460,6927.7858919,0.0003491,6927.7865870
"9","3",0.0003460,4501.9345969,0.0000763,4501.9350192
"9","4",0.0003460,8499.0097373,0.0000089,8499.0100921
"9","5",0.0003460,11762.1372012,0.0001401,11762.1376873
"9","6",0.0003460,11416.0175012,0.0002524,11416.0180996
"9","7",0.0003460,19715.6661051,0.0014607,19715.6679117
"9","8",0.0003460,4658.5598002,0.0002266,4658.5603727
"9","9",0.0003460,4658.5598002,0.0002266,4658.5603727
"9","10",0.0003460,13513.2691057,0.0001092,13513.2695609
"9","11",0.0003460,8636.5532798,0.0002265,8636.5538523
"9","12",0.0003460,9913.3575357,0.0000238,9913.3579055
"9","13",0.0003460,19260.7701292,0.0000422,19260.7705173
"9","14",0.0003460,3293.6966553,0.0000676,3293.6970689
"9","15",0.0003460,12995.6721736,0.0000985,12995.6726181
"9","16",0.0003460,10903.9946034,0.0000803,10903.9950297
"9","17",0.0003460,18871.9138034,0.0000276,18871.9141770
"9","18",0.0003460,5443.4490464,0.0001156,5443.4495080
"9","19",0.0003460,15067.8776423,0.0002983,15067.8782866
"9","20",0.0003460,11188.2238374,0.0001421,11188.2243255
"9","21",0.0003460,13247.9994426,0.0000599,13247.9998485
"9","22",0.0003460,12237.3367086,0.0000741,12237.3371287
"9","23",0.0003460,7032.7784743,0.0000549,7032.7788751
"9","24",0.0003460,9943.8147498,0.0001160,9943.8152118
"9","25",0.0003460,10430.0353664,0.0001310,10430.0358433
"9","26",0.0003460,4573.6447671,0.0000954,4573.6452085
"9","27",0.0003460,13540.4852887,0.0002328,13540.4858676
"9","28",0.0003460,7168.3938054,0.0001045,7168.3942558
"9","29",0.0003460,9860.3310307,0.0000844,9860.3314611
"9","30",0.0003460,11635.6263808,0.0000201,11635.6267468
"9","31",0.0003460,1712.0479083,0.0001737,1712.0484280
"9","32",0.0003460,11427.5642966,0.0000787,11427.5647213
"10","0",0.0001092,3641.1589891,0.0001014,3641.1591996
"10","1",0.0001092,9636.1845602,0.0000730,9636.1847424
"10","2",0.0001092,17107.9252724,0.0003491,17107.9257306
"10","3",0.0001092,11297.1019905,0.0000763,11297.1021759
"10","4",0.0001092,5014.2593684,0.0000089,5014.2594864
"10","5",0.0001092,1851.5369857,0.0001401,1851.5372350
"10","6",0.0001092,5766.2615714,0.0002524,5766.2619329
"10","7",0.0001092,15826.9285435,0.0014607,15826.9301134
"10","8",0.0001092,8910.5428970,0.0002266,8910.5432327
"10","9",0.0001092,13513.2691057,0.0003460,13513.2695609
"10","10",0.0001092,13513.2691057,0.0003460,13513.2695609
"10","11",0.0001092,11447.0412856,0.0002265,11447.0416212
"10","12",0.0001092,7690.5769767,0.0000238,7690.5771096
"10","13",0.0001092,11660.9868591,0.0000422,11660.9870104
"10","14",0.0001092,13126.5025242,0.0000676,13126.5027010
"10","15",0.0001092,3283.2547145,0.0000985,3283.2549222
"10","16",0.0001092,3150.9968728,0.0000803,3150.9970623
"10","17",0.0001092,6225.8383352,0.0000276,6225.8384720
"10","18",0.0001092,14873.4435194,0.0001156,14873.4437442
"10","19",0.0001092,2532.1483286,0.0002983,2532.1487361
"10","20",0.0001092,14906.7238271,0.0001421,14906.7240783
"10","21",0.0001092,1826.9465597,0.0000599,1826.9467288
"10","22",0.0001092,11689.5864209,0.0000741,11689.5866042
"10","23",0.0001092,10445.1067761,0.0000549,10445.1069401
"10","24",0.0001092,4324.0314498,0.0001160,4324.0316749
"10","25",0.0001092,3083.2337393,0.0001310,3083.2339794
"10","26",0.0001092,11813.2208498,0.0000954,11813.2210544
"10","27",0.0001092,12992.7350010,0.0002328,12992.7353430
"10","28",0.0001092,10886.8937950,0.0001045,10886.8940087
"10","29",0.0001092,13378.3582503,0.0000844,13378.3584439
"10","30",0.0001092,11087.8760931,0.0000201,11087.8762223
"10","31",0.0001092,11801.2211974,0.0001737,11801.2214802
"10","32",0.0001092,2137.6825556,0.0000787,2137.6827435
"11","0",0.0002265,14254.4317023,0.0001014,14254.4320302
"11","1",0.0002265,4526.9945457,0.0000730,4526.9948452
"11","2",0.0002265,10039.5877486,0.0003491,10039.5883241
"11","3",0.0002265,4228.7644667,0.0000763,4228.7647695
"11","4",0.0002265,8749.4975428,0.0000089,8749.4977782
"11","5",0.0002265,9729.3344463,0.0001401,9729.3348129
"11","6",0.0002265,6179.1146248,0.0002524,6179.1151036
"11","7",0.0002265,14478.7632286,0.0014607,14478.7649158
"11","8",0.0002265,8308.1402041,0.0002266,8308.1406572
"11","9",0.0002265,8636.5532798,0.0003460,8636.5538523
